session_id,plugin_time,plugout_time,duration_hours,energy_kwh,user_type,plugin_category,month
1349,2019-11-22 17:41:00,2019-11-22 19:35:00,1.9,13.68,Private,4,11
1350,2019-06-10 12:12:00,2019-06-10 16:25:48,4.23,30.01,Shared,2,6
1351,2019-07-19 19:11:00,2019-07-19 21:21:48,2.18,7.85,Private,5,7
1352,2019-12-24 13:28:00,2019-12-24 14:52:00,1.4,5.04,Private,2,12
1353,2019-04-30 09:17:00,2019-04-30 16:31:24,7.24,26.06,Private,1,4
1354,2019-08-02 16:00:00,2019-08-03 00:25:48,8.43,30.35,Shared,4,8
1355,2019-11-06 19:06:00,2019-11-06 22:24:36,3.31,11.92,Private,5,11
1356,2019-10-05 17:59:00,2019-10-05 18:47:36,0.81,5.83,Private,4,10
1357,2019-07-08 15:20:00,2019-07-08 18:42:48,3.38,12.17,Shared,3,7
1358,2019-06-12 20:55:00,2019-06-13 03:26:12,6.52,46.94,Private,5,6
1359,2019-11-23 16:01:00,2019-11-23 17:46:36,1.76,6.34,Private,4,11
1360,2019-11-24 22:23:00,2019-11-25 04:00:48,5.63,40.54,Shared,6,11
1361,2019-08-01 18:12:00,2019-08-01 23:06:00,4.9,17.64,Shared,4,8
1362,2020-01-21 15:55:00,2020-01-21 23:20:48,7.43,26.75,Shared,3,1
1363,2019-11-13 18:31:00,2019-11-13 23:54:24,5.39,38.81,Shared,4,11
1364,2019-05-28 17:42:00,2019-05-28 20:12:36,2.51,9.04,Private,4,5
1365,2019-03-10 21:56:00,2019-03-11 09:23:00,11.45,27.03,Shared,5,3
1366,2019-05-04 23:10:00,2019-05-05 03:35:48,4.43,31.9,Private,6,5
1367,2019-09-03 12:10:00,2019-09-03 17:01:36,4.86,17.5,Shared,2,9
1368,2018-12-15 10:57:00,2018-12-15 13:31:48,2.58,18.58,Private,1,12
1369,2019-04-11 21:07:00,2019-04-12 00:44:48,3.63,13.07,Private,5,4
1370,2019-08-09 11:21:00,2019-08-09 14:01:12,2.67,9.61,Shared,1,8
1371,2019-10-04 07:24:00,2019-10-04 11:47:24,4.39,31.61,Shared,0,10
1372,2019-07-12 22:16:00,2019-07-13 14:41:12,16.42,36.0,Private,6,7
1373,2019-05-24 22:47:00,2019-05-25 00:41:00,1.9,6.84,Private,6,5
1374,2019-05-10 04:47:00,2019-05-10 06:23:00,1.6,5.76,Private,7,5
1375,2019-03-08 23:20:00,2019-03-09 13:12:12,13.87,63.86,Shared,6,3
1376,2019-02-03 18:37:00,2019-02-03 22:53:48,4.28,15.41,Private,4,2
1377,2019-07-24 15:53:00,2019-07-24 18:59:00,3.1,11.16,Private,3,7
1378,2019-10-04 14:38:00,2019-10-05 00:53:36,10.26,36.99,Shared,3,10
1379,2019-02-02 15:40:00,2019-02-02 18:54:24,3.24,11.66,Shared,3,2
1380,2019-06-11 07:09:00,2019-06-12 00:55:48,17.78,64.01,Shared,0,6
1381,2019-03-26 19:59:00,2019-03-27 03:56:36,7.96,28.66,Shared,5,3
1382,2019-05-03 05:58:00,2019-05-03 09:29:12,3.52,12.67,Private,7,5
1383,2019-05-22 17:22:00,2019-05-23 15:47:12,22.42,41.51,Private,4,5
1384,2019-04-24 14:44:00,2019-04-24 17:58:24,3.24,23.33,Private,3,4
1385,2020-01-10 19:54:00,2020-01-11 04:13:48,8.33,45.16,Private,5,1
1386,2019-02-09 17:18:00,2019-02-09 23:24:36,6.11,22.0,Shared,4,2
1387,2019-03-11 22:23:00,2019-03-12 10:42:12,12.32,44.35,Shared,6,3
1388,2019-02-14 15:43:00,2019-02-15 06:29:48,14.78,53.21,Private,3,2
1389,2019-07-31 09:07:00,2019-07-31 14:11:12,5.07,36.5,Shared,1,7
1390,2019-10-18 22:02:00,2019-10-19 00:57:12,2.92,10.51,Private,6,10
1391,2019-11-18 19:41:00,2019-11-19 02:30:48,6.83,49.18,Shared,5,11
1392,2019-11-09 20:55:00,2019-11-09 23:59:48,3.08,22.18,Shared,5,11
1393,2019-06-07 06:05:00,2019-06-08 02:21:12,20.27,46.91,Shared,0,6
1394,2019-08-18 13:17:00,2019-08-18 18:44:00,5.45,19.62,Private,2,8
1395,2019-08-05 05:27:00,2019-08-05 09:17:24,3.84,27.65,Private,7,8
1396,2019-01-02 21:11:00,2019-01-03 02:49:24,5.64,40.61,Private,5,1
1397,2019-09-11 23:04:00,2019-09-12 00:59:48,1.93,6.95,Private,6,9
1398,2019-11-03 01:55:00,2019-11-03 04:25:36,2.51,9.04,Private,7,11
1399,2019-05-10 09:36:00,2019-05-10 21:04:48,11.48,41.33,Private,1,5
1400,2019-04-11 22:05:00,2019-04-12 01:12:48,3.13,11.27,Private,6,4
1401,2019-09-05 11:00:00,2019-09-05 13:22:48,2.38,8.57,Shared,1,9
1402,2019-08-23 02:42:00,2019-08-23 09:54:36,7.21,27.69,Private,7,8
1403,2019-05-10 17:38:00,2019-05-11 04:59:36,11.36,40.9,Shared,4,5
1404,2018-12-23 12:09:00,2018-12-23 20:20:24,8.19,58.97,Private,2,12
1405,2019-02-07 19:37:00,2019-02-08 05:34:00,9.95,35.26,Shared,5,2
1406,2019-07-05 07:16:00,2019-07-05 10:11:12,2.92,21.02,Private,0,7
1407,2019-07-22 10:43:00,2019-07-22 12:32:48,1.83,13.18,Private,1,7
1408,2019-03-15 08:17:00,2019-03-15 22:27:12,14.17,51.01,Private,0,3
1409,2019-10-28 22:26:00,2019-10-29 02:23:00,3.95,14.22,Shared,6,10
1410,2019-06-13 08:15:00,2019-06-13 12:24:36,4.16,14.98,Private,0,6
1411,2019-11-16 16:21:00,2019-11-17 04:54:00,12.55,39.96,Private,4,11
1412,2019-04-19 09:17:00,2019-04-19 16:35:36,7.31,25.39,Shared,1,4
1413,2019-03-24 14:50:00,2019-03-24 21:38:36,6.81,24.52,Shared,3,3
1414,2019-05-06 20:06:00,2019-05-07 18:38:24,22.54,58.53,Shared,5,5
1415,2019-09-09 14:57:00,2019-09-09 18:06:36,3.16,11.38,Shared,3,9
1416,2019-06-18 13:30:00,2019-06-18 22:58:48,9.48,34.13,Shared,2,6
1417,2019-12-01 09:09:00,2019-12-01 14:18:00,5.15,37.08,Private,1,12
1418,2019-12-07 20:45:00,2019-12-08 02:43:48,5.98,21.53,Private,5,12
1419,2019-07-23 13:51:00,2019-07-24 04:17:24,14.44,47.62,Private,2,7
1420,2019-07-08 18:56:00,2019-07-09 02:00:12,7.07,25.45,Shared,4,7
1421,2019-05-06 17:54:00,2019-05-07 01:07:12,7.22,25.99,Private,4,5
1422,2019-04-02 01:36:00,2019-04-02 12:05:24,10.49,24.65,Private,7,4
1423,2019-08-10 22:27:00,2019-08-11 02:17:24,3.84,13.82,Private,6,8
1424,2019-11-12 05:07:00,2019-11-12 07:52:00,2.75,19.8,Private,7,11
1425,2020-01-30 23:44:00,2020-01-31 02:06:48,2.38,17.14,Shared,6,1
1426,2020-01-26 04:43:00,2020-01-26 05:58:00,1.25,4.5,Shared,7,1
1427,2019-11-11 04:57:00,2019-11-12 01:50:24,20.89,29.61,Private,7,11
1428,2019-02-07 16:27:00,2019-02-07 18:44:24,2.29,16.49,Private,4,2
1429,2019-01-27 14:53:00,2019-01-27 19:07:24,4.24,15.26,Private,3,1
1430,2019-04-15 13:13:00,2019-04-15 17:17:48,4.08,29.38,Shared,2,4
1431,2019-08-21 22:59:00,2019-08-22 05:07:24,6.14,44.21,Shared,6,8
1432,2018-12-30 15:21:00,2018-12-31 00:07:12,8.77,39.46,Private,3,12
1433,2019-12-05 13:00:00,2019-12-05 22:03:00,9.05,32.58,Private,2,12
1434,2019-08-28 16:26:00,2019-08-28 19:43:24,3.29,11.84,Private,4,8
1435,2019-12-29 19:30:00,2019-12-29 23:54:36,4.41,31.75,Private,5,12
1436,2019-03-04 17:06:00,2019-03-04 23:08:24,6.04,43.49,Private,4,3
1437,2019-02-10 15:00:00,2019-02-10 19:09:36,4.16,29.95,Shared,3,2
1438,2019-01-26 12:08:00,2019-01-27 03:23:36,15.26,43.16,Private,2,1
1439,2018-12-17 09:30:00,2018-12-17 16:28:48,6.98,26.53,Private,1,12
1440,2019-08-11 22:20:00,2019-08-12 06:36:48,8.28,47.6,Shared,6,8
1441,2020-01-27 16:06:00,2020-01-27 23:58:48,7.88,26.94,Private,4,1
1442,2018-12-07 22:03:00,2018-12-08 09:18:36,11.26,43.63,Private,6,12
1443,2018-12-05 17:18:00,2018-12-05 22:55:12,5.62,24.54,Private,4,12
1444,2019-10-13 11:11:00,2019-10-13 13:11:00,2.0,7.2,Private,1,10
1445,2019-04-14 01:42:00,2019-04-14 08:15:00,6.55,30.91,Shared,7,4
1446,2020-01-19 11:32:00,2020-01-19 14:40:24,3.14,11.3,Shared,1,1
1447,2019-10-19 19:07:00,2019-10-19 22:32:12,3.42,12.31,Private,5,10
1448,2019-03-09 03:01:00,2019-03-09 10:29:12,7.47,25.0,Private,7,3
1449,2019-06-27 18:40:00,2019-06-28 06:26:48,11.78,32.2,Private,4,6
1450,2019-01-01 18:03:00,2019-01-01 23:04:48,5.03,26.05,Private,4,1
1451,2019-05-29 19:20:00,2019-05-30 01:29:00,6.15,22.14,Private,5,5
1452,2019-11-04 22:18:00,2019-11-05 14:36:36,16.31,35.41,Private,6,11
1453,2019-07-09 13:23:00,2019-07-09 19:14:36,5.86,36.74,Private,2,7
1454,2018-12-07 19:21:00,2018-12-08 19:21:00,24.0,60.77,Private,5,12
1455,2020-01-03 21:23:00,2020-01-04 04:44:36,7.36,26.5,Private,5,1
1456,2019-06-15 09:08:00,2019-06-15 10:34:24,1.44,5.18,Shared,1,6
1457,2019-11-01 22:45:00,2019-11-02 07:08:24,8.39,60.41,Private,6,11
1458,2019-09-06 20:46:00,2019-09-07 03:14:12,6.47,46.58,Private,5,9
1459,2019-12-05 09:12:00,2019-12-05 21:25:12,12.22,50.28,Private,1,12
1460,2019-12-24 23:57:00,2019-12-25 07:52:48,7.93,44.67,Shared,6,12
1461,2019-07-12 07:33:00,2019-07-12 12:03:00,4.5,16.2,Private,0,7
1462,2019-02-05 14:50:00,2019-02-05 16:56:00,2.1,7.56,Private,3,2
1463,2019-11-16 18:04:00,2019-11-16 22:20:48,4.28,15.41,Private,4,11
1464,2019-09-14 23:38:00,2019-09-15 02:21:48,2.73,19.66,Private,6,9
1465,2019-09-19 12:56:00,2019-09-19 16:14:00,3.3,23.76,Shared,2,9
1466,2019-04-12 14:18:00,2019-04-12 21:46:48,7.48,50.37,Private,3,4
1467,2018-12-24 17:02:00,2018-12-25 08:58:24,15.94,57.38,Private,4,12
1468,2019-02-07 14:41:00,2019-02-07 21:12:48,6.53,23.51,Private,3,2
1469,2019-01-29 07:40:00,2019-01-29 09:48:24,2.14,15.41,Shared,0,1
1470,2019-09-08 14:26:00,2019-09-08 21:11:36,6.76,37.85,Private,3,9
1471,2020-01-22 07:14:00,2020-01-22 18:41:00,11.45,29.72,Shared,0,1
1472,2019-09-02 21:06:00,2019-09-03 00:19:48,3.23,23.26,Private,5,9
1473,2019-10-17 21:13:00,2019-10-18 01:43:36,4.51,32.14,Private,5,10
1474,2019-09-24 20:09:00,2019-09-25 01:09:00,5.0,32.74,Shared,5,9
1475,2019-06-07 10:05:00,2019-06-07 12:56:36,2.86,20.59,Private,1,6
1476,2019-03-01 13:46:00,2019-03-01 21:34:00,7.8,28.08,Private,2,3
1477,2019-02-22 03:43:00,2019-02-22 08:16:00,4.55,16.38,Private,7,2
1478,2019-04-05 18:25:00,2019-04-06 01:03:24,6.64,23.9,Private,4,4
1479,2019-12-20 22:24:00,2019-12-21 01:03:36,2.66,19.15,Shared,6,12
1480,2019-12-26 22:08:00,2019-12-27 01:47:00,3.65,13.14,Private,6,12
1481,2019-10-18 19:50:00,2019-10-19 04:02:36,8.21,29.56,Shared,5,10
1482,2019-11-28 09:30:00,2019-11-28 13:19:12,3.82,27.5,Private,1,11
1483,2019-08-03 09:34:00,2019-08-04 02:09:24,16.59,54.51,Private,1,8
1484,2020-01-27 08:18:00,2020-01-27 12:02:24,3.74,13.46,Shared,0,1
1485,2019-02-11 06:01:00,2019-02-11 11:49:00,5.8,20.88,Private,0,2
1486,2019-11-01 15:43:00,2019-11-02 01:13:36,9.51,34.24,Shared,3,11
1487,2019-03-25 10:22:00,2019-03-25 12:12:24,1.84,6.62,Private,1,3
1488,2019-01-13 04:09:00,2019-01-13 05:35:24,1.44,5.18,Private,7,1
1489,2019-03-03 19:57:00,2019-03-03 21:39:00,1.7,12.24,Private,5,3
1490,2019-01-23 15:42:00,2019-01-24 03:41:24,11.99,71.31,Shared,3,1
1491,2019-11-30 22:55:00,2019-12-01 02:17:12,3.37,12.13,Private,6,11
1492,2019-02-14 18:50:00,2019-02-15 18:50:00,24.0,64.81,Private,4,2
1493,2019-07-07 02:09:00,2019-07-07 05:29:24,3.34,12.02,Private,7,7
1494,2019-12-28 17:31:00,2019-12-28 23:09:24,5.64,40.61,Shared,4,12
1495,2019-10-05 23:08:00,2019-10-06 13:42:48,14.58,41.08,Private,6,10
1496,2019-09-02 18:34:00,2019-09-03 14:44:12,20.17,41.15,Private,4,9
1497,2019-07-04 18:51:00,2019-07-05 15:49:12,20.97,58.67,Private,4,7
1498,2018-12-02 12:23:00,2018-12-02 23:55:24,11.54,72.67,Shared,2,12
1499,2018-12-31 02:54:00,2018-12-31 13:02:24,10.14,36.21,Private,7,12
1500,2019-09-09 03:15:00,2019-09-09 10:45:00,7.5,27.0,Private,7,9
1501,2019-02-09 11:45:00,2019-02-09 20:17:24,8.54,30.74,Private,1,2
1502,2019-07-06 14:42:00,2019-07-06 18:04:12,3.37,12.13,Private,3,7
1503,2019-02-19 07:09:00,2019-02-19 09:56:24,2.79,10.04,Private,0,2
1504,2020-01-30 22:48:00,2020-01-31 03:44:24,4.94,17.78,Private,6,1
1505,2019-08-28 20:30:00,2019-08-29 00:54:00,4.4,31.68,Private,5,8
1506,2019-10-27 20:07:00,2019-10-27 23:43:36,3.61,13.0,Private,5,10
1507,2019-10-06 22:00:00,2019-10-07 06:03:36,8.06,58.03,Shared,6,10
1508,2019-07-21 17:58:00,2019-07-22 03:38:12,9.67,59.01,Private,4,7
1509,2019-02-19 14:33:00,2019-02-19 19:49:12,5.27,37.94,Private,3,2
1510,2019-03-19 16:14:00,2019-03-20 06:09:48,13.93,30.1,Shared,4,3
1511,2019-09-13 19:52:00,2019-09-13 22:05:48,2.23,16.06,Shared,5,9
1512,2019-06-26 22:03:00,2019-06-27 02:22:48,4.33,31.18,Private,6,6
1513,2019-01-25 10:38:00,2019-01-25 13:38:00,3.0,21.54,Private,1,1
1514,2019-09-04 09:38:00,2019-09-04 10:58:24,1.34,4.82,Private,1,9
1515,2019-09-09 12:15:00,2019-09-09 16:55:12,4.67,24.68,Private,2,9
1516,2018-12-23 20:02:00,2018-12-24 00:35:00,4.55,16.38,Shared,5,12
1517,2018-12-05 02:25:00,2018-12-05 16:42:24,14.29,37.3,Private,7,12
1518,2019-06-01 05:43:00,2019-06-01 13:25:00,7.7,27.72,Shared,7,6
1519,2019-08-15 09:01:00,2019-08-15 11:26:12,2.42,17.42,Shared,1,8
1520,2018-12-20 14:43:00,2018-12-21 08:51:24,18.14,24.33,Private,3,12
1521,2019-12-03 12:51:00,2019-12-04 00:29:24,11.64,41.9,Private,2,12
1522,2019-08-14 18:38:00,2019-08-15 02:04:24,7.44,44.61,Private,4,8
1523,2019-04-28 15:02:00,2019-04-28 19:15:48,4.23,30.46,Shared,3,4
1524,2019-10-07 06:36:00,2019-10-07 09:07:48,2.53,18.22,Private,0,10
1525,2019-12-28 04:55:00,2019-12-28 08:44:12,3.82,13.75,Private,7,12
1526,2019-02-25 01:04:00,2019-02-25 11:40:36,10.61,51.71,Private,7,2
1527,2019-01-06 10:16:00,2019-01-07 04:47:48,18.53,73.82,Shared,1,1
1528,2019-07-15 19:07:00,2019-07-16 09:42:24,14.59,22.18,Shared,5,7
1529,2019-06-24 18:58:00,2019-06-24 22:29:12,3.52,12.67,Private,4,6
1530,2019-10-16 02:05:00,2019-10-16 04:20:36,2.26,16.27,Private,7,10
1531,2019-11-15 08:03:00,2019-11-15 13:31:12,5.47,19.69,Private,0,11
1532,2019-02-18 23:24:00,2019-02-19 00:50:24,1.44,5.18,Shared,6,2
1533,2019-03-25 17:42:00,2019-03-25 23:54:36,6.21,22.36,Private,4,3
1534,2019-08-31 03:06:00,2019-08-31 07:34:12,4.47,16.09,Private,7,8
1535,2019-06-22 22:25:00,2019-06-23 01:59:12,3.57,23.55,Private,6,6
1536,2019-10-06 18:47:00,2019-10-06 20:24:12,1.62,11.66,Private,4,10
1537,2019-09-06 10:09:00,2019-09-06 17:15:00,7.1,25.56,Private,1,9
1538,2019-10-04 22:59:00,2019-10-05 02:23:36,3.41,24.55,Shared,6,10
1539,2019-03-20 06:48:00,2019-03-20 08:58:48,2.18,15.7,Private,0,3
1540,2019-01-12 10:25:00,2019-01-12 11:04:36,0.66,2.38,Shared,1,1
1541,2019-07-03 18:57:00,2019-07-03 23:48:36,4.86,30.12,Private,4,7
1542,2019-07-08 15:10:00,2019-07-09 08:17:48,17.13,39.21,Private,3,7
1543,2019-08-01 16:44:00,2019-08-02 08:35:00,15.85,39.51,Shared,4,8
1544,2019-06-18 22:04:00,2019-06-19 01:40:00,3.6,12.96,Shared,6,6
1545,2019-12-11 23:00:00,2019-12-12 02:15:00,3.25,11.7,Shared,6,12
1546,2019-08-13 00:50:00,2019-08-13 07:42:48,6.88,34.45,Shared,7,8
1547,2019-07-19 01:40:00,2019-07-19 04:07:36,2.46,17.71,Private,7,7
1548,2018-12-19 12:26:00,2018-12-19 18:33:12,6.12,22.03,Private,2,12
1549,2019-03-18 05:36:00,2019-03-18 14:04:12,8.47,30.49,Private,7,3
1550,2019-05-04 04:52:00,2019-05-04 16:33:24,11.69,42.08,Private,7,5
1551,2019-07-22 17:22:00,2019-07-22 21:59:12,4.62,33.26,Shared,4,7
1552,2019-01-28 03:27:00,2019-01-28 07:44:24,4.29,29.73,Private,7,1
1553,2019-09-04 17:54:00,2019-09-04 20:34:48,2.68,19.3,Shared,4,9
1554,2019-01-20 00:05:00,2019-01-20 02:51:48,2.78,10.01,Private,7,1
1555,2019-08-12 22:40:00,2019-08-13 02:53:48,4.23,30.46,Shared,6,8
1556,2019-11-07 15:13:00,2019-11-07 21:37:36,6.41,23.08,Private,3,11
1557,2019-01-28 13:07:00,2019-01-28 22:30:24,9.39,67.61,Shared,2,1
1558,2019-06-30 05:45:00,2019-06-30 08:34:12,2.82,20.3,Private,7,6
1559,2019-03-25 17:56:00,2019-03-26 08:00:48,14.08,36.91,Shared,4,3
1560,2019-07-01 19:57:00,2019-07-02 00:03:00,4.1,21.8,Private,5,7
1561,2020-01-09 15:21:00,2020-01-09 20:13:48,4.88,17.57,Shared,3,1
1562,2019-04-03 17:12:00,2019-04-03 20:08:24,2.94,21.17,Shared,4,4
1563,2019-09-22 18:24:00,2019-09-22 19:18:36,0.91,3.28,Private,4,9
1564,2019-02-20 16:45:00,2019-02-21 01:57:00,9.2,33.12,Private,4,2
1565,2020-01-06 18:58:00,2020-01-07 03:16:00,8.3,59.76,Private,4,1
1566,2019-05-15 12:01:00,2019-05-15 16:05:12,4.07,20.63,Shared,2,5
1567,2019-02-17 08:34:00,2019-02-17 13:45:24,5.19,18.68,Private,0,2
1568,2019-12-11 10:40:00,2019-12-11 17:46:36,7.11,30.26,Shared,1,12
1569,2019-03-24 14:46:00,2019-03-24 16:25:36,1.66,11.95,Shared,3,3
1570,2019-04-20 09:40:00,2019-04-20 13:05:12,3.42,12.31,Private,1,4
1571,2019-01-22 11:07:00,2019-01-22 19:45:24,8.64,27.8,Private,1,1
1572,2019-03-03 10:54:00,2019-03-03 12:57:36,2.06,14.83,Private,1,3
1573,2019-01-21 16:26:00,2019-01-21 22:30:48,6.08,21.89,Private,4,1
1574,2019-03-18 20:56:00,2019-03-18 22:51:12,1.92,13.82,Private,5,3
1575,2019-02-21 09:57:00,2019-02-21 16:49:12,6.87,24.73,Private,1,2
1576,2018-12-17 10:22:00,2018-12-17 15:11:48,4.83,34.78,Private,1,12
1577,2018-12-03 11:16:00,2018-12-03 12:52:00,1.6,5.76,Private,1,12
1578,2018-12-12 16:13:00,2018-12-13 03:24:24,11.19,26.31,Private,4,12
1579,2019-05-17 09:46:00,2019-05-17 12:43:36,2.96,10.66,Private,1,5
1580,2019-01-17 15:29:00,2019-01-17 18:17:36,2.81,20.23,Shared,3,1
1581,2019-03-09 12:43:00,2019-03-09 18:25:00,5.7,41.04,Private,2,3
1582,2020-01-11 23:10:00,2020-01-12 10:14:12,11.07,39.85,Private,6,1
1583,2019-07-17 18:17:00,2019-07-17 20:42:48,2.43,17.5,Private,4,7
1584,2019-07-08 13:23:00,2019-07-08 18:33:12,5.17,18.61,Shared,2,7
1585,2019-08-19 13:18:00,2019-08-19 19:59:24,6.69,41.91,Private,2,8
1586,2020-01-19 14:22:00,2020-01-19 22:25:00,8.05,24.0,Shared,3,1
1587,2019-06-09 10:07:00,2019-06-09 15:43:00,5.6,20.16,Private,1,6
1588,2019-05-18 13:57:00,2019-05-18 17:46:48,3.83,13.79,Private,2,5
1589,2019-10-05 12:06:00,2019-10-05 14:52:48,2.78,20.02,Shared,2,10
1590,2020-01-18 22:36:00,2020-01-19 03:51:36,5.26,37.87,Private,6,1
1591,2020-01-21 14:03:00,2020-01-21 16:23:24,2.34,16.85,Shared,3,1
1592,2019-07-04 10:10:00,2019-07-04 10:48:24,0.64,4.61,Private,1,7
1593,2018-12-11 14:58:00,2018-12-11 21:41:12,6.72,35.64,Shared,3,12
1594,2019-06-25 08:58:00,2019-06-25 18:17:48,9.33,33.59,Private,0,6
1595,2019-07-29 10:46:00,2019-07-29 11:43:00,0.95,6.84,Shared,1,7
1596,2019-06-23 07:31:00,2019-06-23 09:57:24,2.44,8.78,Shared,0,6
1597,2019-07-21 18:58:00,2019-07-22 02:36:24,7.64,27.5,Shared,4,7
1598,2019-01-22 06:52:00,2019-01-23 03:46:36,20.91,27.63,Shared,0,1
1599,2019-11-18 22:10:00,2019-11-19 03:11:48,5.03,18.11,Shared,6,11
1600,2019-06-07 22:59:00,2019-06-08 01:57:48,2.98,10.73,Shared,6,6
1601,2019-01-26 07:04:00,2019-01-26 11:25:36,4.36,31.39,Private,0,1
1602,2020-01-20 14:59:00,2020-01-21 03:57:12,12.97,46.69,Private,3,1
1603,2019-05-13 04:56:00,2019-05-13 08:05:00,3.15,22.68,Shared,7,5
1604,2019-08-25 18:30:00,2019-08-25 21:19:48,2.83,20.38,Private,4,8
1605,2019-12-10 16:16:00,2019-12-10 19:47:48,3.53,25.42,Private,4,12
1606,2019-04-04 21:54:00,2019-04-05 00:26:24,2.54,9.14,Private,5,4
1607,2019-08-11 06:42:00,2019-08-11 12:06:00,5.4,19.44,Private,0,8
1608,2019-08-07 09:52:00,2019-08-08 01:18:24,15.44,61.83,Private,1,8
1609,2019-07-21 21:06:00,2019-07-22 03:18:36,6.21,22.36,Private,5,7
1610,2019-07-20 04:12:00,2019-07-20 08:21:00,4.15,29.88,Private,7,7
1611,2019-02-23 21:41:00,2019-02-24 01:43:24,4.04,14.54,Shared,5,2
1612,2019-12-17 09:57:00,2019-12-17 11:36:36,1.66,11.95,Private,1,12
1613,2019-11-04 17:16:00,2019-11-05 02:27:24,9.19,33.08,Private,4,11
1614,2019-07-09 13:32:00,2019-07-09 18:13:24,4.69,33.77,Private,2,7
1615,2019-04-19 14:41:00,2019-04-19 19:03:12,4.37,31.46,Private,3,4
1616,2019-04-30 12:38:00,2019-05-01 12:38:00,24.0,49.13,Private,2,4
1617,2019-07-10 09:41:00,2019-07-10 15:47:36,6.11,22.0,Private,1,7
1618,2018-12-28 04:17:00,2018-12-28 07:12:48,2.93,10.55,Private,7,12
1619,2019-03-26 05:45:00,2019-03-26 09:25:12,3.67,26.42,Private,7,3
1620,2019-12-11 23:31:00,2019-12-12 10:35:12,11.07,29.41,Private,6,12
1621,2019-10-23 15:46:00,2019-10-23 21:07:36,5.36,19.3,Private,3,10
1622,2019-11-24 21:19:00,2019-11-24 23:07:36,1.81,6.52,Shared,5,11
1623,2019-02-24 13:09:00,2019-02-24 22:34:48,9.43,33.95,Private,2,2
1624,2018-12-11 10:56:00,2018-12-11 14:02:00,3.1,11.16,Shared,1,12
1625,2018-12-05 20:37:00,2018-12-06 14:59:48,18.38,46.86,Private,5,12
1626,2019-01-26 06:36:00,2019-01-26 17:09:00,10.55,65.94,Private,0,1
1627,2019-02-24 22:06:00,2019-02-25 01:43:12,3.62,26.06,Private,6,2
1628,2019-08-09 23:42:00,2019-08-10 11:50:24,12.14,33.94,Private,6,8
1629,2020-01-28 15:57:00,2020-01-28 21:08:24,5.19,26.2,Shared,3,1
1630,2019-12-08 19:26:00,2019-12-09 04:26:00,9.0,32.4,Private,5,12
1631,2019-08-12 08:47:00,2019-08-12 15:44:00,6.95,39.77,Shared,0,8
1632,2019-03-10 03:40:00,2019-03-10 06:24:24,2.74,9.86,Shared,7,3
1633,2019-11-13 17:56:00,2019-11-13 21:05:36,3.16,11.38,Shared,4,11
1634,2019-05-19 17:17:00,2019-05-20 03:28:24,10.19,30.48,Private,4,5
1635,2019-11-25 14:27:00,2019-11-25 18:22:12,3.92,28.22,Shared,3,11
1636,2019-05-27 14:31:00,2019-05-27 18:14:48,3.73,13.43,Private,3,5
1637,2019-04-28 21:10:00,2019-04-28 23:42:24,2.54,18.29,Private,5,4
1638,2019-04-30 06:13:00,2019-04-30 12:52:36,6.66,47.95,Private,0,4
1639,2019-08-08 15:22:00,2019-08-09 12:20:48,20.98,22.74,Private,3,8
1640,2019-04-25 22:05:00,2019-04-26 00:26:00,2.35,16.92,Shared,6,4
1641,2019-07-10 19:18:00,2019-07-11 00:20:24,5.04,18.14,Shared,5,7
1642,2019-04-07 23:27:00,2019-04-08 12:45:36,13.31,73.18,Private,6,4
1643,2019-04-13 04:19:00,2019-04-13 08:59:48,4.68,16.85,Shared,7,4
1644,2019-05-15 22:43:00,2019-05-16 05:31:00,6.8,24.48,Private,6,5
1645,2019-03-13 14:19:00,2019-03-13 16:40:00,2.35,16.92,Private,3,3
1646,2020-01-31 16:33:00,2020-01-31 23:13:48,6.68,48.1,Private,4,1
1647,2019-11-16 20:22:00,2019-11-17 00:42:24,4.34,31.25,Shared,5,11
1648,2019-07-25 08:01:00,2019-07-25 17:53:48,9.88,24.86,Private,0,7
1649,2019-05-04 23:08:00,2019-05-05 10:30:12,11.37,22.94,Shared,6,5
1650,2019-02-03 16:29:00,2019-02-04 16:29:00,24.0,66.16,Private,4,2
1651,2019-04-18 22:21:00,2019-04-19 05:46:48,7.43,26.75,Private,6,4
1652,2019-11-19 14:07:00,2019-11-19 20:20:12,6.22,22.39,Private,3,11
1653,2019-09-14 23:08:00,2019-09-15 04:48:12,5.67,20.41,Private,6,9
1654,2019-02-18 15:46:00,2019-02-18 19:38:12,3.87,13.93,Private,3,2
1655,2019-03-13 09:09:00,2019-03-13 15:25:48,6.28,22.61,Private,1,3
1656,2019-01-23 18:28:00,2019-01-23 22:29:48,4.03,23.06,Private,4,1
1657,2019-06-26 16:52:00,2019-06-26 22:26:12,5.57,20.05,Private,4,6
1658,2020-01-25 20:54:00,2020-01-26 09:21:36,12.46,43.78,Private,5,1
1659,2019-03-05 11:42:00,2019-03-05 14:09:00,2.45,8.82,Shared,1,3
1660,2019-09-06 13:18:00,2019-09-07 00:18:00,11.0,56.71,Shared,2,9
1661,2019-08-10 15:25:00,2019-08-11 03:52:00,12.45,58.37,Private,3,8
1662,2019-07-02 22:01:00,2019-07-03 02:34:36,4.56,32.83,Private,6,7
