user_id,user_type,hour,uncontrolled_3_6kw,uncontrolled_7_2kw,flexible_3_6kw,flexible_7_2kw
280,Private,8,1.054,1.935,0.0,0.0
280,Private,9,0.255,0.534,0.0,0.0
280,Private,10,0.205,0.369,0.33,0.68
280,Private,11,1.279,2.35,0.304,0.561
280,Private,12,0.598,1.247,0.0,0.0
280,Private,13,1.321,2.391,0.926,1.875
280,Private,14,0.793,1.619,0.518,0.975
280,Private,15,0.905,1.646,0.452,0.891
280,Private,16,0.091,0.187,0.004,0.008
280,Private,17,3.814,7.14,0.616,1.282
280,Private,18,3.158,5.91,0.0,0.0
280,Private,19,3.331,6.81,0.544,1.115
280,Private,20,2.745,5.659,0.0,0.0
280,Private,21,3.684,7.052,0.138,0.284
280,Private,22,1.041,1.984,2.618,5.029
280,Private,23,0.545,1.071,3.49,7.19
281,Private,0,0.076,0.157,3.592,6.476
281,Private,1,0.144,0.282,3.366,6.437
281,Private,2,0.519,1.019,2.648,5.002
281,Private,3,0.452,0.881,3.256,6.659
281,Private,4,0.716,1.434,3.463,7.143
281,Private,5,1.495,2.76,2.634,5.211
281,Private,6,0.042,0.076,0.0,0.0
281,Private,7,0.234,0.488,0.578,1.169
281,Private,8,1.023,1.963,0.0,0.0
281,Private,9,0.714,1.326,0.686,1.311
281,Private,10,1.75,3.643,0.273,0.5
281,Private,11,0.0,0.0,0.287,0.571
281,Private,12,1.225,2.221,0.261,0.527
281,Private,13,1.112,2.015,0.309,0.598
281,Private,14,2.933,6.075,0.0,0.0
281,Private,15,3.427,6.451,0.564,1.016
281,Private,16,3.186,6.52,0.344,0.701
281,Private,17,3.764,7.68,0.751,1.499
281,Private,18,3.577,7.116,0.0,0.0
281,Private,19,1.069,1.934,0.95,1.917
281,Private,20,1.105,2.232,0.0,0.0
281,Private,21,0.136,0.28,0.0,0.0
281,Private,22,1.802,3.374,2.942,6.03
281,Private,23,0.362,0.73,3.003,5.793
282,Private,0,0.549,1.047,3.624,7.23
282,Private,1,0.172,0.322,3.485,6.918
282,Private,2,0.786,1.524,3.495,7.263
282,Private,3,1.575,2.93,3.091,6.022
282,Private,4,0.55,1.044,3.084,6.307
282,Private,5,0.669,1.392,2.463,4.837
282,Private,6,1.558,2.851,0.268,0.497
282,Private,7,0.092,0.184,0.0,0.0
282,Private,8,0.0,0.0,0.457,0.946
282,Private,9,0.386,0.772,0.016,0.029
282,Private,10,0.984,1.864,0.0,0.0
282,Private,11,1.015,2.083,0.214,0.407
282,Private,12,0.675,1.324,0.0,0.0
282,Private,13,0.277,0.527,0.397,0.791
282,Private,14,0.352,0.653,0.614,1.208
282,Private,15,1.987,4.145,0.416,0.782
282,Private,16,1.526,3.194,0.439,0.86
282,Private,17,3.311,6.448,0.252,0.528
282,Private,18,4.687,9.123,0.0,0.0
282,Private,19,3.039,6.129,0.0,0.0
282,Private,20,3.483,7.226,0.0,0.0
282,Private,21,4.504,8.956,0.258,0.537
282,Private,22,1.245,2.255,2.952,6.052
282,Private,23,0.104,0.212,2.589,4.902
283,Private,0,0.23,0.454,3.185,6.566
283,Private,1,1.001,2.015,3.277,6.191
283,Private,2,0.0,0.0,3.06,5.721
283,Private,3,0.166,0.343,3.205,6.037
283,Private,4,0.979,1.846,2.638,5.119
283,Private,5,1.243,2.458,3.902,7.242
283,Private,6,1.171,2.334,0.121,0.233
283,Private,7,0.549,1.118,0.105,0.215
283,Private,8,0.309,0.635,0.271,0.538
283,Private,9,0.105,0.216,0.0,0.0
283,Private,10,0.839,1.597,0.188,0.385
283,Private,11,0.412,0.845,0.0,0.0
283,Private,12,0.876,1.771,0.0,0.0
283,Private,13,0.645,1.314,0.815,1.666
283,Private,14,1.072,2.209,0.0,0.0
283,Private,15,0.032,0.065,0.235,0.424
283,Private,16,2.857,5.33,0.0,0.0
283,Private,17,3.887,7.644,0.296,0.565
283,Private,18,3.843,7.571,0.275,0.571
283,Private,19,3.565,7.304,0.0,0.0
283,Private,20,3.879,7.583,0.731,1.38
283,Private,21,0.449,0.838,0.0,0.0
283,Private,22,0.107,0.222,2.748,5.116
283,Private,23,0.829,1.735,2.29,4.555
284,Private,0,0.957,1.788,3.292,5.945
284,Private,1,0.0,0.0,2.707,5.515
284,Private,2,0.763,1.556,3.008,5.615
284,Private,3,1.001,1.829,3.009,5.521
284,Private,4,1.403,2.652,2.944,5.733
284,Private,5,0.189,0.361,2.677,5.277
284,Private,6,1.117,2.191,0.191,0.369
284,Private,7,1.062,1.934,0.401,0.772
284,Private,8,0.0,0.0,0.0,0.0
284,Private,9,0.169,0.342,0.0,0.0
284,Private,10,0.493,0.922,0.54,0.982
284,Private,11,1.367,2.548,0.075,0.156
284,Private,12,3.464,7.203,0.0,0.0
284,Private,13,3.648,7.09,0.253,0.481
284,Private,14,4.035,7.692,0.467,0.952
284,Private,15,2.357,4.347,0.125,0.234
284,Private,16,4.347,8.014,0.022,0.044
284,Private,17,1.335,2.627,0.07,0.145
284,Private,18,0.814,1.485,0.0,0.0
284,Private,19,0.126,0.251,0.441,0.871
284,Private,20,1.196,2.27,0.19,0.371
284,Private,21,0.057,0.117,0.196,0.354
284,Private,22,1.399,2.613,3.687,7.555
284,Private,23,0.549,1.012,2.462,4.789
285,Private,0,1.174,2.236,2.961,5.591
285,Private,1,1.229,2.409,3.161,6.102
285,Private,2,0.243,0.475,3.081,5.929
285,Private,3,1.427,2.894,3.006,5.981
285,Private,4,0.161,0.334,2.488,5.096
285,Private,5,0.303,0.586,2.912,5.288
285,Private,6,1.163,2.427,0.0,0.0
285,Private,7,1.559,3.052,0.0,0.0
285,Private,8,1.979,4.009,0.801,1.557
285,Private,9,0.796,1.507,0.0,0.0
285,Private,10,0.69,1.423,0.041,0.076
285,Private,11,0.032,0.067,0.285,0.538
285,Private,12,0.275,0.508,0.0,0.0
285,Private,13,0.61,1.199,0.0,0.0
285,Private,14,1.842,3.461,0.0,0.0
285,Private,15,3.838,6.966,0.232,0.434
285,Private,16,3.79,7.648,0.334,0.613
285,Private,17,4.076,7.958,0.276,0.539
285,Private,18,3.721,7.421,0.201,0.405
285,Private,19,3.525,7.117,0.0,0.0
285,Private,20,0.687,1.39,0.267,0.544
285,Private,21,0.937,1.758,0.245,0.489
285,Private,22,0.594,1.162,3.039,5.631
285,Private,23,0.421,0.786,3.173,6.317
286,Shared,0,0.601,1.188,3.125,5.868
286,Shared,1,1.26,2.374,2.805,5.884
286,Shared,2,1.042,2.043,3.072,6.4
286,Shared,3,1.811,3.608,2.982,6.175
286,Shared,4,1.095,2.256,3.066,6.183
286,Shared,5,0.0,0.0,2.873,5.296
286,Shared,6,1.195,2.423,0.024,0.046
286,Shared,7,0.0,0.0,0.169,0.341
286,Shared,8,0.13,0.272,0.227,0.415
286,Shared,9,1.558,2.906,0.457,0.858
286,Shared,10,1.55,2.878,0.0,0.0
286,Shared,11,0.643,1.248,0.0,0.0
286,Shared,12,3.231,6.56,0.0,0.0
286,Shared,13,2.894,5.865,0.672,1.361
286,Shared,14,2.47,4.736,0.673,1.27
286,Shared,15,4.273,8.396,0.36,0.745
286,Shared,16,2.998,5.499,0.0,0.0
286,Shared,17,0.424,0.808,0.405,0.848
286,Shared,18,0.722,1.443,0.0,0.0
286,Shared,19,1.34,2.435,0.786,1.521
286,Shared,20,0.598,1.122,0.219,0.403
286,Shared,21,0.0,0.0,0.031,0.062
286,Shared,22,0.996,2.088,3.188,5.919
286,Shared,23,0.446,0.915,2.961,5.698
287,Private,0,0.479,0.963,2.96,5.895
287,Private,1,0.949,1.738,2.352,4.234
287,Private,2,0.68,1.379,3.186,6.614
287,Private,3,0.412,0.836,2.887,5.584
287,Private,4,0.477,0.904,2.888,5.591
287,Private,5,0.723,1.382,3.106,5.916
287,Private,6,0.0,0.0,0.415,0.828
287,Private,7,0.563,1.115,0.876,1.838
287,Private,8,0.077,0.139,0.0,0.0
287,Private,9,0.61,1.133,0.329,0.615
287,Private,10,0.0,0.0,0.0,0.0
287,Private,11,1.039,2.0,0.0,0.0
287,Private,12,1.46,2.716,0.017,0.034
287,Private,13,0.234,0.437,0.4,0.733
287,Private,14,1.588,2.905,0.33,0.633
287,Private,15,1.401,2.544,0.784,1.425
287,Private,16,0.222,0.457,0.518,1.027
287,Private,17,2.777,5.272,0.333,0.62
287,Private,18,3.561,6.432,0.627,1.161
287,Private,19,4.233,8.573,0.385,0.755
287,Private,20,3.761,7.773,0.363,0.677
287,Private,21,3.633,6.801,0.158,0.287
287,Private,22,1.499,2.88,3.623,7.269
287,Private,23,0.644,1.341,3.146,6.132
288,Private,0,0.764,1.513,2.48,4.758
288,Private,1,0.538,1.048,3.636,6.9
288,Private,2,0.315,0.581,3.821,7.336
288,Private,3,1.353,2.647,3.205,6.055
288,Private,4,1.023,1.893,2.73,5.596
288,Private,5,0.577,1.141,3.579,7.306
288,Private,6,0.388,0.789,0.562,1.116
288,Private,7,0.0,0.0,0.0,0.0
288,Private,8,1.747,3.251,0.176,0.365
288,Private,9,0.429,0.851,0.671,1.384
288,Private,10,1.393,2.671,0.511,0.993
288,Private,11,0.412,0.839,0.077,0.16
288,Private,12,0.888,1.695,0.43,0.854
288,Private,13,0.445,0.909,0.241,0.458
288,Private,14,0.864,1.656,0.643,1.312
288,Private,15,1.127,2.279,0.0,0.0
288,Private,16,3.485,7.01,0.0,0.0
288,Private,17,3.907,8.007,0.512,0.991
288,Private,18,3.655,6.668,0.083,0.162
288,Private,19,3.637,7.205,0.255,0.508
288,Private,20,3.254,6.011,0.0,0.0
288,Private,21,0.0,0.0,0.636,1.162
288,Private,22,0.988,1.906,3.191,6.302
288,Private,23,1.403,2.699,2.608,5.038
289,Private,0,0.0,0.0,3.198,6.463
289,Private,1,0.878,1.701,2.437,4.949
289,Private,2,0.914,1.768,2.916,5.554
289,Private,3,0.284,0.535,2.94,5.351
289,Private,4,0.0,0.0,2.847,5.534
289,Private,5,0.34,0.63,3.261,6.621
289,Private,6,0.635,1.208,0.41,0.848
289,Private,7,0.0,0.0,0.0,0.0
289,Private,8,1.02,2.076,0.069,0.136
289,Private,9,1.177,2.453,0.0,0.0
289,Private,10,1.115,2.24,0.0,0.0
289,Private,11,0.322,0.618,0.537,1.094
289,Private,12,1.347,2.535,0.552,1.089
289,Private,13,1.821,3.638,0.636,1.154
289,Private,14,3.17,6.087,0.231,0.418
289,Private,15,3.405,7.138,0.91,1.799
289,Private,16,4.197,8.748,0.112,0.207
289,Private,17,4.074,8.199,0.0,0.0
289,Private,18,3.735,7.646,0.0,0.0
289,Private,19,0.0,0.0,0.462,0.897
289,Private,20,1.211,2.358,0.345,0.642
289,Private,21,0.621,1.235,0.0,0.0
289,Private,22,0.093,0.174,2.711,5.03
289,Private,23,0.594,1.089,3.447,7.186
290,Private,0,1.293,2.615,2.467,4.546
290,Private,1,0.346,0.69,2.801,5.765
290,Private,2,0.0,0.0,3.264,6.304
290,Private,3,0.587,1.114,3.019,6.043
290,Private,4,1.447,3.008,3.092,5.893
290,Private,5,0.487,0.977,3.266,6.675
290,Private,6,1.292,2.568,0.287,0.535
290,Private,7,1.092,2.064,0.128,0.265
290,Private,8,0.676,1.323,0.221,0.451
290,Private,9,0.313,0.564,0.0,0.0
290,Private,10,1.464,2.832,0.903,1.809
290,Private,11,1.58,3.06,0.0,0.0
290,Private,12,0.0,0.0,0.0,0.0
290,Private,13,3.673,6.869,0.0,0.0
290,Private,14,3.282,6.671,0.687,1.429
290,Private,15,4.131,8.243,0.0,0.0
290,Private,16,3.366,6.474,0.384,0.709
290,Private,17,4.105,8.289,0.0,0.0
290,Private,18,0.593,1.236,0.0,0.0
290,Private,19,0.001,0.002,0.101,0.208
290,Private,20,0.56,1.104,0.0,0.0
290,Private,21,1.069,2.207,0.354,0.662
290,Private,22,1.096,2.238,2.783,5.366
290,Private,23,0.0,0.0,3.228,6.249
291,Private,0,0.361,0.692,2.739,5.64
291,Private,1,0.041,0.075,2.961,5.542
291,Private,2,1.572,2.835,2.878,5.863
291,Private,3,0.132,0.256,3.295,6.295
291,Private,4,0.813,1.526,2.297,4.583
291,Private,5,1.078,2.03,3.826,7.701
291,Private,6,0.0,0.0,0.0,0.0
291,Private,7,0.0,0.0,0.153,0.278
291,Private,8,1.255,2.284,0.218,0.413
291,Private,9,1.472,2.715,0.479,0.94
291,Private,10,1.639,3.015,0.598,1.222
291,Private,11,0.502,1.038,0.204,0.396
291,Private,12,0.251,0.453,0.097,0.189
291,Private,13,0.753,1.548,0.149,0.309
291,Private,14,1.445,2.886,0.061,0.123
291,Private,15,0.217,0.426,0.0,0.0
291,Private,16,1.074,2.229,0.0,0.0
291,Private,17,0.611,1.176,0.658,1.198
291,Private,18,3.758,7.245,0.153,0.277
291,Private,19,3.581,6.63,0.0,0.0
291,Private,20,3.137,5.77,0.11,0.228
291,Private,21,3.746,6.772,0.521,0.965
291,Private,22,3.65,7.626,3.547,7.108
291,Private,23,1.587,2.997,3.346,6.412
292,Private,0,1.381,2.621,2.703,5.249
292,Private,1,0.099,0.203,3.246,6.39
292,Private,2,0.0,0.0,2.955,6.199
292,Private,3,1.136,2.334,3.569,6.804
292,Private,4,0.583,1.136,2.826,5.131
292,Private,5,0.893,1.85,2.674,5.25
292,Private,6,0.626,1.226,0.177,0.329
292,Private,7,0.705,1.39,0.212,0.394
292,Private,8,0.269,0.562,0.0,0.0
292,Private,9,0.317,0.596,0.0,0.0
292,Private,10,0.905,1.822,0.502,0.932
292,Private,11,1.15,2.206,0.086,0.17
292,Private,12,0.282,0.546,0.448,0.909
292,Private,13,1.065,2.101,0.258,0.493
292,Private,14,1.662,3.213,0.17,0.351
292,Private,15,0.581,1.075,0.036,0.067
292,Private,16,0.0,0.0,0.418,0.822
292,Private,17,0.663,1.245,0.364,0.661
292,Private,18,4.595,9.211,0.039,0.081
292,Private,19,2.337,4.527,0.353,0.712
292,Private,20,3.69,7.67,0.0,0.0
292,Private,21,3.815,7.044,0.463,0.938
292,Private,22,3.089,5.684,2.952,5.551
292,Private,23,1.517,3.129,2.8,5.618
293,Shared,0,0.756,1.465,2.115,4.184
293,Shared,1,0.0,0.0,3.117,6.051
293,Shared,2,1.383,2.697,2.57,5.274
293,Shared,3,0.76,1.386,2.925,5.642
293,Shared,4,1.235,2.423,2.622,5.105
293,Shared,5,0.952,1.965,2.825,5.182
293,Shared,6,0.84,1.75,0.205,0.371
293,Shared,7,0.584,1.065,0.352,0.681
293,Shared,8,0.744,1.444,0.132,0.254
293,Shared,9,0.528,1.1,0.208,0.377
293,Shared,10,0.84,1.557,0.0,0.0
293,Shared,11,0.531,1.059,0.0,0.0
293,Shared,12,0.698,1.403,0.0,0.0
293,Shared,13,1.136,2.089,0.422,0.824
293,Shared,14,0.222,0.409,0.179,0.341
293,Shared,15,1.065,1.975,0.117,0.212
293,Shared,16,0.327,0.619,0.0,0.0
293,Shared,17,1.181,2.218,0.505,0.96
293,Shared,18,3.488,7.015,0.456,0.846
293,Shared,19,1.999,3.973,0.658,1.214
293,Shared,20,3.515,7.257,0.231,0.417
293,Shared,21,3.427,6.54,0.682,1.432
293,Shared,22,3.027,6.036,3.591,6.492
293,Shared,23,0.934,1.752,3.284,5.99
294,Private,0,0.542,1.03,2.589,4.931
294,Private,1,1.222,2.32,3.172,6.008
294,Private,2,1.455,2.813,2.99,5.731
294,Private,3,0.494,0.951,3.56,7.063
294,Private,4,1.752,3.269,3.063,5.792
294,Private,5,0.314,0.622,3.352,6.359
294,Private,6,0.583,1.194,0.396,0.791
294,Private,7,0.58,1.075,0.743,1.37
294,Private,8,0.342,0.711,0.353,0.721
294,Private,9,0.456,0.872,0.079,0.165
294,Private,10,0.497,0.917,0.446,0.932
294,Private,11,1.216,2.431,0.381,0.708
294,Private,12,0.662,1.37,0.23,0.434
294,Private,13,1.205,2.24,0.515,0.929
294,Private,14,0.0,0.0,0.082,0.153
294,Private,15,0.599,1.11,0.421,0.821
294,Private,16,0.684,1.306,0.439,0.86
294,Private,17,0.138,0.274,0.274,0.53
294,Private,18,4.086,8.09,0.0,0.0
294,Private,19,4.957,10.407,0.609,1.172
294,Private,20,3.601,7.103,0.0,0.0
294,Private,21,3.505,6.429,0.21,0.414
294,Private,22,3.838,7.165,3.6,7.391
294,Private,23,0.463,0.843,3.263,6.126
295,Private,0,0.022,0.04,2.911,5.331
295,Private,1,0.923,1.844,3.309,6.208
295,Private,2,0.313,0.614,2.901,5.757
295,Private,3,1.509,3.113,3.478,6.662
295,Private,4,0.833,1.632,2.255,4.416
295,Private,5,2.076,4.057,3.053,5.989
295,Private,6,0.551,0.996,0.0,0.0
295,Private,7,0.923,1.701,0.319,0.651
295,Private,8,1.233,2.514,0.0,0.0
295,Private,9,0.551,1.122,0.911,1.732
295,Private,10,0.841,1.756,0.118,0.232
295,Private,11,0.212,0.413,0.362,0.66
295,Private,12,1.277,2.564,0.495,0.994
295,Private,13,0.58,1.152,0.31,0.578
295,Private,14,1.623,3.292,0.566,1.182
295,Private,15,0.297,0.623,0.0,0.0
295,Private,16,0.88,1.753,0.467,0.848
295,Private,17,0.132,0.26,0.177,0.366
295,Private,18,0.578,1.167,0.218,0.444
295,Private,19,3.306,6.152,0.645,1.343
295,Private,20,3.68,6.628,0.0,0.0
295,Private,21,4.095,8.483,0.0,0.0
295,Private,22,4.294,8.958,3.417,6.349
295,Private,23,4.35,8.682,3.003,6.217
296,Shared,0,0.452,0.9,3.09,5.676
296,Shared,1,0.674,1.215,2.825,5.309
296,Shared,2,0.421,0.775,2.928,5.451
296,Shared,3,0.088,0.162,3.304,5.961
296,Shared,4,0.692,1.431,2.949,5.924
296,Shared,5,0.12,0.241,2.642,5.531
296,Shared,6,1.765,3.37,0.0,0.0
296,Shared,7,1.05,2.109,0.239,0.48
296,Shared,8,0.0,0.0,0.825,1.549
296,Shared,9,1.089,2.119,0.0,0.0
296,Shared,10,0.705,1.317,0.0,0.0
296,Shared,11,1.706,3.53,0.0,0.0
296,Shared,12,0.438,0.826,0.0,0.0
296,Shared,13,0.763,1.464,0.673,1.275
296,Shared,14,1.686,3.489,0.036,0.067
296,Shared,15,0.924,1.858,0.209,0.382
296,Shared,16,3.07,6.104,1.052,1.928
296,Shared,17,4.336,8.953,0.248,0.452
296,Shared,18,4.454,9.259,0.616,1.269
296,Shared,19,3.644,6.753,0.297,0.555
296,Shared,20,4.417,8.104,0.0,0.0
296,Shared,21,1.624,3.202,0.099,0.183
296,Shared,22,1.543,3.232,3.058,6.248
296,Shared,23,0.902,1.813,3.048,6.392
297,Private,0,0.433,0.809,2.963,5.899
297,Private,1,1.465,2.727,2.227,4.034
297,Private,2,0.051,0.104,2.799,5.802
297,Private,3,0.138,0.27,3.604,6.78
297,Private,4,1.399,2.877,3.273,6.045
297,Private,5,0.376,0.701,3.541,6.433
297,Private,6,0.0,0.0,0.951,1.97
297,Private,7,0.35,0.715,0.086,0.162
297,Private,8,0.488,0.912,0.0,0.0
297,Private,9,1.76,3.371,0.464,0.935
297,Private,10,1.376,2.479,0.0,0.0
297,Private,11,0.818,1.636,0.368,0.674
297,Private,12,3.746,7.63,0.0,0.0
297,Private,13,4.181,7.595,0.224,0.47
297,Private,14,3.084,6.427,0.0,0.0
297,Private,15,3.928,7.226,1.062,2.107
297,Private,16,3.052,5.679,0.241,0.476
297,Private,17,1.32,2.433,0.0,0.0
297,Private,18,0.461,0.858,0.0,0.0
297,Private,19,1.252,2.349,0.657,1.246
297,Private,20,0.806,1.62,0.0,0.0
297,Private,21,0.481,1.01,0.0,0.0
297,Private,22,0.192,0.347,3.023,5.59
297,Private,23,1.03,1.946,3.236,5.859
298,Private,0,0.716,1.329,3.081,5.799
298,Private,1,0.676,1.242,2.593,5.114
298,Private,2,0.806,1.651,2.85,5.656
298,Private,3,0.0,0.0,3.193,6.701
298,Private,4,0.39,0.765,3.142,5.972
298,Private,5,1.178,2.312,2.718,5.299
298,Private,6,0.77,1.552,0.0,0.0
298,Private,7,1.548,3.206,0.0,0.0
298,Private,8,0.442,0.921,0.662,1.286
298,Private,9,0.593,1.143,0.0,0.0
298,Private,10,1.105,2.227,0.429,0.841
298,Private,11,0.378,0.73,0.0,0.0
298,Private,12,0.485,1.001,0.105,0.212
298,Private,13,0.0,0.0,0.115,0.233
298,Private,14,1.683,3.097,0.0,0.0
298,Private,15,0.405,0.85,0.0,0.0
298,Private,16,1.051,2.083,0.613,1.268
298,Private,17,1.357,2.821,0.0,0.0
298,Private,18,0.99,1.829,0.696,1.279
298,Private,19,3.875,7.016,0.352,0.721
298,Private,20,3.345,6.783,0.259,0.483
298,Private,21,4.268,8.192,0.298,0.546
298,Private,22,2.926,5.602,2.896,5.552
298,Private,23,4.253,8.57,3.177,6.371
299,Private,0,0.784,1.461,2.861,5.212
299,Private,1,1.362,2.859,3.658,7.494
299,Private,2,1.402,2.779,3.579,7.121
299,Private,3,0.526,1.055,2.88,5.633
299,Private,4,0.636,1.146,3.074,5.689
299,Private,5,1.493,2.783,3.48,6.922
299,Private,6,1.011,1.918,0.0,0.0
299,Private,7,0.0,0.0,0.267,0.513
299,Private,8,1.195,2.398,0.151,0.288
299,Private,9,1.754,3.665,0.0,0.0
299,Private,10,0.067,0.131,0.0,0.0
299,Private,11,0.341,0.669,0.369,0.762
299,Private,12,0.492,0.974,0.0,0.0
299,Private,13,4.081,8.509,0.0,0.0
299,Private,14,3.022,6.141,0.0,0.0
299,Private,15,3.712,7.113,0.247,0.448
299,Private,16,4.635,8.677,0.509,1.036
299,Private,17,4.378,8.504,0.284,0.556
299,Private,18,0.192,0.401,0.226,0.446
299,Private,19,1.04,1.962,0.433,0.863
299,Private,20,0.465,0.913,0.356,0.736
299,Private,21,0.216,0.439,0.0,0.0
299,Private,22,0.117,0.224,3.069,5.659
299,Private,23,0.084,0.161,2.907,5.892
300,Private,0,1.208,2.39,2.69,4.881
300,Private,1,0.448,0.898,3.086,5.678
300,Private,2,0.853,1.785,2.88,5.639
300,Private,3,1.145,2.273,3.273,6.075
300,Private,4,1.336,2.405,3.031,6.157
300,Private,5,0.443,0.859,2.814,5.229
300,Private,6,0.886,1.737,0.044,0.091
300,Private,7,0.413,0.852,0.019,0.036
300,Private,8,0.351,0.634,0.252,0.527
300,Private,9,0.0,0.0,0.289,0.538
300,Private,10,1.085,2.079,0.0,0.0
300,Private,11,1.758,3.401,0.186,0.354
300,Private,12,0.0,0.0,0.079,0.156
300,Private,13,0.754,1.437,0.342,0.671
300,Private,14,0.581,1.063,0.0,0.0
300,Private,15,0.129,0.268,0.0,0.0
300,Private,16,0.419,0.828,0.0,0.0
300,Private,17,3.204,5.983,0.417,0.797
300,Private,18,4.49,9.323,0.452,0.833
300,Private,19,4.305,8.211,0.531,1.076
300,Private,20,4.05,7.909,0.058,0.109
300,Private,21,3.676,7.328,0.029,0.061
300,Private,22,0.602,1.087,3.085,6.254
300,Private,23,1.105,2.129,3.212,6.25
301,Private,0,0.633,1.164,3.08,6.308
301,Private,1,0.954,1.742,3.3,6.772
301,Private,2,0.0,0.0,2.672,5.071
301,Private,3,1.318,2.63,3.038,5.751
301,Private,4,0.491,1.019,2.965,6.006
301,Private,5,0.578,1.043,3.261,6.532
301,Private,6,0.122,0.247,0.189,0.38
301,Private,7,0.853,1.54,0.323,0.648
301,Private,8,0.84,1.61,0.366,0.717
301,Private,9,0.411,0.848,0.0,0.0
301,Private,10,2.047,3.836,0.072,0.14
301,Private,11,0.62,1.242,0.424,0.871
301,Private,12,1.582,3.08,0.0,0.0
301,Private,13,3.061,6.079,0.0,0.0
301,Private,14,4.46,9.286,0.0,0.0
301,Private,15,3.585,7.135,0.0,0.0
301,Private,16,2.818,5.081,0.075,0.139
301,Private,17,3.094,6.027,0.0,0.0
301,Private,18,1.803,3.267,0.333,0.663
301,Private,19,1.223,2.547,0.477,0.971
301,Private,20,0.666,1.201,0.022,0.042
301,Private,21,0.854,1.542,0.241,0.445
301,Private,22,0.413,0.799,3.107,5.912
301,Private,23,0.339,0.653,2.998,6.033
302,Private,0,0.539,1.116,2.603,5.276
302,Private,1,0.0,0.0,2.722,4.956
302,Private,2,1.694,3.221,2.949,6.037
302,Private,3,1.139,2.079,2.295,4.544
302,Private,4,0.176,0.33,2.572,4.694
302,Private,5,0.611,1.129,3.932,8.23
302,Private,6,0.969,1.9,0.79,1.523
302,Private,7,0.583,1.129,0.671,1.277
302,Private,8,1.84,3.474,0.141,0.292
302,Private,9,0.429,0.897,0.0,0.0
302,Private,10,0.553,1.123,0.209,0.389
302,Private,11,1.817,3.403,0.0,0.0
302,Private,12,0.752,1.388,0.0,0.0
302,Private,13,0.49,0.959,0.292,0.534
302,Private,14,0.997,1.946,0.392,0.747
302,Private,15,3.815,6.965,0.389,0.768
302,Private,16,3.625,7.154,0.0,0.0
302,Private,17,2.6,5.216,0.0,0.0
302,Private,18,3.527,7.395,0.631,1.142
302,Private,19,3.546,7.187,0.109,0.209
302,Private,20,0.928,1.929,0.083,0.161
302,Private,21,1.158,2.419,0.893,1.817
302,Private,22,1.903,3.828,3.095,6.013
302,Private,23,0.902,1.846,3.628,7.499
303,Private,0,0.639,1.239,3.305,6.723
303,Private,1,0.107,0.195,2.948,6.163
303,Private,2,1.344,2.735,2.801,5.277
303,Private,3,0.651,1.237,2.493,4.509
303,Private,4,1.803,3.683,3.515,7.101
303,Private,5,0.822,1.538,3.243,6.59
303,Private,6,0.934,1.858,0.678,1.347
303,Private,7,0.44,0.902,0.444,0.857
303,Private,8,1.302,2.588,0.618,1.169
303,Private,9,0.0,0.0,0.0,0.0
303,Private,10,0.17,0.348,0.234,0.436
303,Private,11,0.0,0.0,0.0,0.0
303,Private,12,1.892,3.551,0.402,0.83
303,Private,13,0.785,1.581,0.311,0.575
303,Private,14,0.799,1.478,0.539,0.984
303,Private,15,0.378,0.707,0.247,0.467
303,Private,16,0.843,1.519,0.0,0.0
303,Private,17,1.41,2.757,0.02,0.04
303,Private,18,4.149,8.272,0.221,0.425
303,Private,19,4.482,8.548,0.0,0.0
303,Private,20,3.014,6.249,0.0,0.0
303,Private,21,3.672,6.888,0.735,1.405
303,Private,22,4.46,9.264,2.228,4.493
303,Private,23,0.855,1.643,1.903,3.63
304,Private,0,1.149,2.097,3.463,7.123
304,Private,1,0.698,1.346,3.09,6.102
304,Private,2,0.76,1.414,2.778,5.806
304,Private,3,0.953,1.895,2.977,5.825
304,Private,4,1.222,2.475,3.019,5.576
304,Private,5,0.255,0.485,2.507,5.213
304,Private,6,0.0,0.0,0.653,1.345
304,Private,7,0.473,0.875,0.302,0.598
304,Private,8,1.683,3.166,0.0,0.0
304,Private,9,0.381,0.72,0.132,0.249
304,Private,10,0.736,1.39,0.86,1.617
304,Private,11,1.566,2.954,0.404,0.811
304,Private,12,1.503,2.893,0.116,0.222
304,Private,13,0.882,1.699,0.071,0.146
304,Private,14,0.023,0.042,0.613,1.178
304,Private,15,1.007,1.887,0.187,0.386
304,Private,16,0.719,1.3,0.0,0.0
304,Private,17,0.192,0.372,0.301,0.577
304,Private,18,3.314,6.35,0.102,0.205
304,Private,19,3.543,7.4,0.0,0.0
304,Private,20,3.077,6.202,0.0,0.0
304,Private,21,3.521,6.568,0.403,0.81
304,Private,22,2.712,5.497,3.051,5.684
304,Private,23,0.872,1.644,2.704,5.172
305,Shared,0,1.488,2.898,2.921,5.896
305,Shared,1,0.665,1.379,3.002,5.571
305,Shared,2,0.0,0.0,3.423,6.342
305,Shared,3,0.204,0.383,2.975,5.786
305,Shared,4,1.043,1.975,3.586,7.199
305,Shared,5,0.137,0.254,2.899,5.687
305,Shared,6,1.467,2.857,0.347,0.668
305,Shared,7,1.082,2.246,0.0,0.0
305,Shared,8,0.515,0.948,0.12,0.242
305,Shared,9,0.257,0.474,0.0,0.0
